rel way node lat lon
relation 183090506 123643039 51.4806509 -0.0044394
relation 183090506 123643041 51.4805802 -0.0046508
relation 183090506 2460574216 51.4806523 -0.0047130
relation 183090506 2460574218 51.4806648 -0.0046756
relation 183090506 123643042 51.4807434 -0.0047433
relation 183090506 2460574223 51.4806973 -0.0048812
relation 183090506 2460574221 51.4806881 -0.0048733
relation 183090506 2460574210 51.4806184 -0.0050817
relation 183090506 2460574206 51.4805997 -0.0050655
relation 183090506 2460574198 51.4805513 -0.0052105
relation 183090506 2460574201 51.4805696 -0.0052263
relation 183090506 123643044 51.4805023 -0.0054275
relation 183090506 2460574204 51.4805871 -0.0055007
relation 183090506 2460574199 51.4805608 -0.0055794
relation 183090506 1934478979 51.4805327 -0.0055552
relation 183090506 2323768981 51.4803293 -0.0053798
relation 183090506 2323768992 51.4802823 -0.0055205
relation 183090506 2323769023 51.4801039 -0.0060539
relation 183090506 2323769013 51.4803119 -0.0062331
relation 183090506 1934478985 51.4802925 -0.0062911
relation 183090506 1934478981 51.4803897 -0.0063749
relation 183090506 1934478984 51.4806326 -0.0056484
relation 183090506 2460574208 51.4806033 -0.0056231
relation 183090506 2460574214 51.4806316 -0.0055385
-- http://www.openstreetmap.org/way/183090507 Royal Museums Greenwich
relation 183090507 1934478983 51.4811348 -0.0080089
relation 183090507 416327015 51.4796886 -0.0068601
relation 183090507 416327019 51.4803487 -0.0046870
relation 183090507 416327022 51.4811072 -0.0023653
relation 183090507 416327025 51.4816343 -0.0022371
relation 183090507 2541381310 51.4823091 -0.0028000
relation 183090507 2541381305 51.4826563 -0.0030546
relation 183090507 2541381270 51.4827329 -0.0031116
relation 183090507 496130429 51.4827409 -0.0031222
relation 183090507 2541381296 51.4827398 -0.0031374
relation 183090507 2541381276 51.4822556 -0.0046168
relation 183090507 2541375251 51.4822164 -0.0047331
relation 183090507 2541375271 51.4818039 -0.0059654
relation 183090507 2541381330 51.4817686 -0.0060732
relation 183090507 2541381286 51.4816273 -0.0065049
relation 183090507 1934478983 51.4811348 -0.0080089
-- http://www.openstreetmap.org/way/185076070 Museum of Harrow Life
relation 185076070 1956516569 51.5738109 -0.3353951
relation 185076070 1956516566 51.5737647 -0.3354590
relation 185076070 1956516565 51.5737035 -0.3353445
relation 185076070 1956516568 51.5738014 -0.3352090
relation 185076070 1956516571 51.5738369 -0.3352754
relation 185076070 1956516567 51.5737851 -0.3353469
relation 185076070 1956516569 51.5738109 -0.3353951
-- http://www.openstreetmap.org/way/187420538 (http://www.openstreetmap.org/relation/relation)
relation 187420538 1981157626 51.4328322 -0.5144571
relation 187420538 1981157624 51.4327228 -0.5144803
relation 187420538 1981157625 51.4327138 -0.5143716
relation 187420538 1981157623 51.4328233 -0.5143485
relation 187420538 1981157626 51.4328322 -0.5144571
-- http://www.openstreetmap.org/way/190831613 London Canal Museum
relation 190831613 2014389710 51.5342323 -0.1203950
relation 190831613 2014389717 51.5341422 -0.1203923
relation 190831613 2014389713 51.5341455 -0.1200168
relation 190831613 2014389715 51.5342481 -0.1200262
relation 190831613 2014389710 51.5342323 -0.1203950
-- http://www.openstreetmap.org/way/194923622 Eton Natural History Museum
relation 194923622 2054336580 51.4909234 -0.6112771
relation 194923622 2054336581 51.4907943 -0.6111566
relation 194923622 2054336579 51.4908420 -0.6110247
relation 194923622 2054336578 51.4909711 -0.6111453
relation 194923622 2054336580 51.4909234 -0.6112771
-- http://www.openstreetmap.org/way/197206542 Churchill Museum and Cabinet War Rooms
relation 197206542 2074869393 51.5022235 -0.1293126
relation 197206542 2074869386 51.5021779 -0.1293160
relation 197206542 2074869391 51.5021799 -0.1293855
relation 197206542 2074869395 51.5022256 -0.1293821
relation 197206542 2074869393 51.5022235 -0.1293126
-- http://www.openstreetmap.org/way/201846172 (http://www.openstreetmap.org/relation/2711501)
2711501 201846172 2118622464 51.5174395 -0.0970449
2711501 201846172 2118622468 51.5174854 -0.0971005
2711501 201846172 2118622473 51.5175243 -0.0971179
2711501 201846172 2118622475 51.5175638 -0.0971066
2711501 201846172 2118622477 51.5175978 -0.0970788
2711501 201846172 2118622481 51.5176173 -0.0970484
2711501 201846172 2118622482 51.5176194 -0.0970232
2711501 201846172 2755124807 51.5176130 -0.0969942
2711501 201846172 2118622474 51.5175530 -0.0967218
2711501 201846172 2118622472 51.5175243 -0.0966741
2711501 201846172 2118622469 51.5174962 -0.0966680
2711501 201846172 2118622465 51.5174676 -0.0966897
2711501 201846172 2118622463 51.5174368 -0.0967505
2711501 201846172 2118622460 51.5174108 -0.0968573
2711501 201846172 2118622458 51.5174070 -0.0969059
2711501 201846172 2118622459 51.5174092 -0.0969563
2711501 201846172 2118622461 51.5174232 -0.0970084
2711501 201846172 2118622464 51.5174395 -0.0970449
-- http://www.openstreetmap.org/way/201846173 (http://www.openstreetmap.org/relation/2711501)
2711501 201846173 2118622485 51.5178609 -0.0958974
2711501 201846173 2118622493 51.5181042 -0.0957513
2711501 201846173 2118622492 51.5180426 -0.0954863
2711501 201846173 2118622491 51.5179722 -0.0955286
2711501 201846173 1684710412 51.5177974 -0.0956264
2711501 201846173 2118622485 51.5178609 -0.0958974
-- http://www.openstreetmap.org/way/203708843 HMS Belfast
relation 203708843 364362007 51.5060977 -0.0814750
relation 203708843 2137079717 51.5060752 -0.0813472
relation 203708843 2137079706 51.5059562 -0.0814012
relation 203708843 364362009 51.5059787 -0.0815291
relation 203708843 364362007 51.5060977 -0.0814750
-- http://www.openstreetmap.org/way/206348902 Upminster Tithe Barn
relation 206348902 2163562517 51.5668038 0.2566516
relation 206348902 2163562514 51.5667328 0.2572477
relation 206348902 2163562516 51.5668491 0.2572835
relation 206348902 2163562515 51.5669201 0.2566874
relation 206348902 2163562517 51.5668038 0.2566516
-- http://www.openstreetmap.org/way/208429132 Weybridge Library and Elmbridge Museum
relation 208429132 2187221989 51.3719009 -0.4602940
relation 208429132 2187221994 51.3719143 -0.4601492
relation 208429132 2187221993 51.3721772 -0.4602189
relation 208429132 2187221990 51.3721872 -0.4601130
relation 208429132 2187221991 51.3720851 -0.4600848
relation 208429132 2187221985 51.3720957 -0.4599824
relation 208429132 2187221984 51.3721977 -0.4600068
relation 208429132 2187221988 51.3721987 -0.4599942
relation 208429132 2187221992 51.3722898 -0.4600180
relation 208429132 2187221995 51.3722531 -0.4604340
relation 208429132 2187221986 51.3721558 -0.4604107
relation 208429132 2187221987 51.3721622 -0.4603584
relation 208429132 2187221989 51.3719009 -0.4602940
-- http://www.openstreetmap.org/way/209281563 Red House
relation 209281563 2195035779 51.4555482 0.1302691
relation 209281563 2799373301 51.4555422 0.1303332
relation 209281563 2195035791 51.4555216 0.1305409
relation 209281563 2195035788 51.4554464 0.1305219
relation 209281563 2195035786 51.4554588 0.1303951
relation 209281563 2195035790 51.4554330 0.1303886
relation 209281563 2195035783 51.4554293 0.1304259
relation 209281563 2195035785 51.4553859 0.1304149
relation 209281563 2195035780 51.4553898 0.1303751
relation 209281563 2195035789 51.4552630 0.1303452
relation 209281563 2195035793 51.4552753 0.1301989
relation 209281563 2195035782 51.4554647 0.1302469
relation 209281563 2195035792 51.4554675 0.1302188
relation 209281563 2195035784 51.4555102 0.1302295
relation 209281563 2195035781 51.4555073 0.1302588
relation 209281563 2195035779 51.4555482 0.1302691
-- http://www.openstreetmap.org/way/210442848 Horniman Museum
relation 210442848 848505073 51.4407754 -0.0614117
relation 210442848 34776769 51.4407602 -0.0614144
relation 210442848 2205062072 51.4407488 -0.0612474
relation 210442848 2205062077 51.4407646 -0.0612446
relation 210442848 2205062076 51.4407632 -0.0612236
relation 210442848 2205062073 51.4407506 -0.0612258
relation 210442848 2205062071 51.4407335 -0.0609770
relation 210442848 2205062070 51.4407258 -0.0609784
relation 210442848 34776770 51.4407056 -0.0606822
relation 210442848 34776771 51.4413336 -0.0605715
relation 210442848 34776772 51.4413527 -0.0608510
relation 210442848 2205062102 51.4411916 -0.0608794
relation 210442848 2205062103 51.4411966 -0.0609523
relation 210442848 34776773 51.4410642 -0.0609757
relation 210442848 848505067 51.4410722 -0.0610918
relation 210442848 2924625641 51.4410949 -0.0610878
relation 210442848 2205062104 51.4412038 -0.0610686
relation 210442848 2205062105 51.4412085 -0.0611380
relation 210442848 34776774 51.4412230 -0.0611355
relation 210442848 34776775 51.4412365 -0.0613321
relation 210442848 2205062096 51.4410721 -0.0613611
relation 210442848 34776766 51.4409708 -0.0613790
relation 210442848 848505073 51.4407754 -0.0614117
-- http://www.openstreetmap.org/way/232592410 The Jewish Museum
relation 232592410 2409376693 51.5373144 -0.1445970
relation 232592410 2409376685 51.5372429 -0.1445304
relation 232592410 2409376681 51.5372032 -0.1446406
relation 232592410 2409376683 51.5372135 -0.1446504
relation 232592410 2409376687 51.5372671 -0.1447018
relation 232592410 2409376688 51.5372730 -0.1447071
relation 232592410 2409376693 51.5373144 -0.1445970
-- http://www.openstreetmap.org/way/238208209 Queen's House
relation 238208209 123643027 51.4812659 -0.0035401
relation 238208209 123643034 51.4811764 -0.0034631
relation 238208209 123643035 51.4810652 -0.0033674
relation 238208209 123643036 51.4809126 -0.0038248
relation 238208209 123643037 51.4810208 -0.0039179
relation 238208209 123643024 51.4811062 -0.0039914
relation 238208209 123643025 51.4812013 -0.0040732
relation 238208209 123643026 51.4813539 -0.0036158
relation 238208209 123643027 51.4812659 -0.0035401
-- http://www.openstreetmap.org/way/246300057 Brooklands Museum
relation 246300057 2533541838 51.3534688 -0.4654657
relation 246300057 2266759914 51.3533319 -0.4641011
relation 246300057 2266759943 51.3541732 -0.4638496
relation 246300057 2266759916 51.3540554 -0.4627890
relation 246300057 2266760022 51.3543207 -0.4627168
relation 246300057 2533541851 51.3543645 -0.4627049
relation 246300057 2533541854 51.3547572 -0.4620826
relation 246300057 2533541858 51.3552994 -0.4605924
relation 246300057 2533541862 51.3555948 -0.4598578
relation 246300057 2533541865 51.3562049 -0.4608194
relation 246300057 2533541869 51.3566324 -0.4616271
relation 246300057 2533541882 51.3568222 -0.4625578
relation 246300057 2533541884 51.3569495 -0.4635309
relation 246300057 2616074289 51.3570098 -0.4643368
relation 246300057 2533541886 51.3570119 -0.4643655
relation 246300057 2533541888 51.3570143 -0.4651809
relation 246300057 2533541890 51.3568966 -0.4658386
relation 246300057 2533541892 51.3566589 -0.4666655
relation 246300057 2533541895 51.3564019 -0.4663540
relation 246300057 2533541897 51.3560704 -0.4662040
relation 246300057 2533541898 51.3551049 -0.4660078
relation 246300057 2533541900 51.3546629 -0.4658925
relation 246300057 2533541903 51.3542642 -0.4656040
relation 246300057 2533541905 51.3538775 -0.4654501
relation 246300057 2533541838 51.3534688 -0.4654657
-- http://www.openstreetmap.org/way/255871351 Quebec House
relation 255871351 2615865671 51.2672566 0.0758256
relation 255871351 2615865672 51.2671044 0.0758395
relation 255871351 2842521521 51.2671085 0.0759579
relation 255871351 2615865673 51.2671131 0.0760926
relation 255871351 2615865674 51.2672640 0.0760787
relation 255871351 2615865671 51.2672566 0.0758256
-- http://www.openstreetmap.org/way/268533441 Altazimuth Pavilion
relation 268533441 2738840815 51.4773694 -0.0008533
relation 268533441 2738840814 51.4773604 -0.0008327
relation 268533441 2738840806 51.4773456 -0.0008218
relation 268533441 2738840807 51.4773297 -0.0008208
relation 268533441 2738840797 51.4773144 -0.0008342
relation 268533441 2738840798 51.4773057 -0.0008527
relation 268533441 2738840789 51.4772862 -0.0008540
relation 268533441 2738840790 51.4772866 -0.0008710
relation 268533441 2738840792 51.4772871 -0.0008922
relation 268533441 2738840799 51.4773067 -0.0008909
relation 268533441 2738840800 51.4773149 -0.0009116
relation 268533441 2738840809 51.4773301 -0.0009250
relation 268533441 2738840808 51.4773461 -0.0009241
relation 268533441 2738840817 51.4773609 -0.0009132
relation 268533441 2738840816 51.4773703 -0.0008915
relation 268533441 2738840823 51.4773899 -0.0008903
relation 268533441 2738840821 51.4773895 -0.0008722
relation 268533441 2738840819 51.4773890 -0.0008521
relation 268533441 2738840815 51.4773694 -0.0008533
-- http://www.openstreetmap.org/way/268533442 Astronomy Centre
relation 268533442 2738840487 51.4768709 -0.0006027
relation 268533442 2738840516 51.4768837 -0.0006229
relation 268533442 2738840525 51.4769051 -0.0005884
relation 268533442 2738840515 51.4768954 -0.0005725
relation 268533442 2738840558 51.4769807 -0.0005708
relation 268533442 2738840557 51.4769806 -0.0005603
relation 268533442 2738840556 51.4769805 -0.0005501
relation 268533442 2738840570 51.4769907 -0.0005500
relation 268533442 2738840567 51.4769907 -0.0005321
relation 268533442 2738840565 51.4769907 -0.0005296
relation 268533442 2738840566 51.4769908 -0.0005232
relation 268533442 2738840563 51.4769908 -0.0005036
relation 268533442 2738840555 51.4769805 -0.0005038
relation 268533442 2738840554 51.4769806 -0.0004957
relation 268533442 2738840553 51.4769807 -0.0004868
relation 268533442 2738840514 51.4768937 -0.0004864
relation 268533442 2738840512 51.4769026 -0.0004719
relation 268533442 2738840510 51.4768811 -0.0004374
relation 268533442 2738840486 51.4768705 -0.0004526
relation 268533442 2738840484 51.4768701 -0.0003247
relation 268533442 2738840485 51.4768568 -0.0003248
relation 268533442 2738840482 51.4768568 -0.0003079
relation 268533442 2738840453 51.4768427 -0.0003080
relation 268533442 2738840460 51.4768315 -0.0003081
relation 268533442 2738840462 51.4768316 -0.0003227
relation 268533442 2738840427 51.4768194 -0.0003228
relation 268533442 2738840463 51.4768198 -0.0004531
relation 268533442 2738840429 51.4768080 -0.0004342
relation 268533442 2738840401 51.4767866 -0.0004687
relation 268533442 2738840430 51.4767960 -0.0004847
relation 268533442 2738840388 51.4767114 -0.0004849
relation 268533442 2738840389 51.4767114 -0.0005057
relation 268533442 2738840378 51.4767007 -0.0005057
relation 268533442 2738840379 51.4767007 -0.0005293
relation 268533442 2738840381 51.4767007 -0.0005507
relation 268533442 2738840390 51.4767112 -0.0005506
relation 268533442 2738840391 51.4767112 -0.0005730
relation 268533442 2738840431 51.4767961 -0.0005729
relation 268533442 2738840402 51.4767840 -0.0005916
relation 268533442 2738840433 51.4767944 -0.0006083
relation 268533442 2738840436 51.4768055 -0.0006261
relation 268533442 2738840464 51.4768203 -0.0006026
relation 268533442 2738840471 51.4768200 -0.0007415
relation 268533442 2738840465 51.4768322 -0.0007416
relation 268533442 2738840469 51.4768322 -0.0007562
relation 268533442 2738840466 51.4768437 -0.0007563
relation 268533442 2738840489 51.4768574 -0.0007564
relation 268533442 2738840493 51.4768575 -0.0007395
relation 268533442 2738840494 51.4768707 -0.0007397
relation 268533442 2738840487 51.4768709 -0.0006027
-- http://www.openstreetmap.org/way/268533444 Flamsteed House
relation 268533444 2738841185 51.4779992 -0.0018718
relation 268533444 2738841183 51.4779868 -0.0018672
relation 268533444 2738841179 51.4779941 -0.0018161
relation 268533444 2738841160 51.4779770 -0.0018098
relation 268533444 2738841161 51.4779646 -0.0018053
relation 268533444 2738841146 51.4779518 -0.0018006
relation 268533444 2738841135 51.4779030 -0.0017828
relation 268533444 2738841077 51.4778726 -0.0020035
relation 268533444 2738841080 51.4778697 -0.0020178
relation 268533444 2738841081 51.4778591 -0.0020921
relation 268533444 2738841082 51.4778541 -0.0021271
relation 268533444 2738841221 51.4780646 -0.0022041
relation 268533444 2738841243 51.4780737 -0.0021403
relation 268533444 2738841220 51.4780611 -0.0021357
relation 268533444 2738841203 51.4780334 -0.0021256
relation 268533444 2738841202 51.4780411 -0.0020716
relation 268533444 2738841218 51.4780537 -0.0020762
relation 268533444 2738841241 51.4780785 -0.0019018
relation 268533444 2738841217 51.4780663 -0.0018973
relation 268533444 2738841234 51.4780735 -0.0018469
relation 268533444 2738841213 51.4780640 -0.0018434
relation 268533444 2738841199 51.4780332 -0.0018321
relation 268533444 2738841200 51.4780290 -0.0018597
relation 268533444 2738841201 51.4780262 -0.0018816
relation 268533444 2738841185 51.4779992 -0.0018718
-- http://www.openstreetmap.org/way/268533446 Meridian Building
relation 268533446 2738841044 51.4778457 -0.0014468
relation 268533446 2738840975 51.4777755 -0.0014456
relation 268533446 2738840976 51.4777738 -0.0015308
relation 268533446 2738841010 51.4778133 -0.0015325
relation 268533446 2738841061 51.4778730 -0.0015337
relation 268533446 2738841060 51.4778735 -0.0014863
relation 268533446 2738841059 51.4778739 -0.0014483
relation 268533446 2738841044 51.4778457 -0.0014468
-- http://www.openstreetmap.org/way/268533454 Telescope Gallery
relation 268533454 2738841062 51.4778723 -0.0016065
relation 268533454 2738841061 51.4778730 -0.0015337
relation 268533454 2738841010 51.4778133 -0.0015325
relation 268533454 2738841011 51.4778126 -0.0016051
relation 268533454 2738841012 51.4778042 -0.0016049
relation 268533454 2738841014 51.4778034 -0.0016996
relation 268533454 2738841016 51.4778129 -0.0016999
relation 268533454 2738841021 51.4778122 -0.0017777
relation 268533454 2738841064 51.4778713 -0.0017789
relation 268533454 2738841063 51.4778719 -0.0016985
relation 268533454 2738841105 51.4778797 -0.0016986
relation 268533454 2738841101 51.4778801 -0.0016517
relation 268533454 2738841097 51.4778804 -0.0016067
relation 268533454 2738841062 51.4778723 -0.0016065
-- http://www.openstreetmap.org/way/268533517 28 Inch Telescope Dome
relation 268533517 2738840966 51.4777643 -0.0011027
relation 268533517 2738840929 51.4777560 -0.0010920
relation 268533517 2738840930 51.4777430 -0.0010825
relation 268533517 2738840896 51.4777301 -0.0010794
relation 268533517 2738840897 51.4777174 -0.0010817
relation 268533517 2738840895 51.4777093 -0.0010862
relation 268533517 2738840875 51.4776960 -0.0011002
relation 268533517 2738840874 51.4776897 -0.0011114
relation 268533517 2738840877 51.4776842 -0.0011265
relation 268533517 2738840876 51.4776815 -0.0011386
relation 268533517 2738840867 51.4776799 -0.0011596
relation 268533517 2738840878 51.4776815 -0.0011783
relation 268533517 2738840879 51.4776864 -0.0011978
relation 268533517 2738840880 51.4776949 -0.0012156
relation 268533517 2738840881 51.4777056 -0.0012283
relation 268533517 2738840898 51.4777159 -0.0012350
relation 268533517 2738840899 51.4777310 -0.0012380
relation 268533517 2738840933 51.4777396 -0.0012363
relation 268533517 2738840932 51.4777496 -0.0012310
relation 268533517 2738840931 51.4777579 -0.0012235
relation 268533517 2738840973 51.4777680 -0.0012081
relation 268533517 2738840972 51.4777746 -0.0011906
relation 268533517 2738840970 51.4777779 -0.0011731
relation 268533517 2738840969 51.4777787 -0.0011551
relation 268533517 2738840968 51.4777757 -0.0011313
relation 268533517 2738840965 51.4777709 -0.0011157
relation 268533517 2738840966 51.4777643 -0.0011027
-- http://www.openstreetmap.org/way/286412821 Diesel House
relation 286412821 2900789352 51.4887091 -0.2899686
relation 286412821 2900789353 51.4887331 -0.2898532
relation 286412821 2900789354 51.4888627 -0.2899226
relation 286412821 2900789355 51.4888388 -0.2900379
relation 286412821 2900789352 51.4887091 -0.2899686
-- http://www.openstreetmap.org/way/286412824 Workshop
relation 286412824 2900789360 51.4886810 -0.2899383
relation 286412824 2900789361 51.4886526 -0.2899245
relation 286412824 2900789362 51.4886793 -0.2897535
relation 286412824 2900789363 51.4887076 -0.2897646
relation 286412824 2900789360 51.4886810 -0.2899383
-- http://www.openstreetmap.org/way/286412825 Museum Garden
relation 286412825 2900789364 51.4893918 -0.2902660
relation 286412825 2900789365 51.4893568 -0.2903143
relation 286412825 2900789366 51.4892708 -0.2907113
relation 286412825 2900789367 51.4892432 -0.2907555
relation 286412825 2900789368 51.4892098 -0.2909138
relation 286412825 2900789369 51.4892040 -0.2909661
relation 286412825 2900789370 51.4891146 -0.2911471
relation 286412825 2900789371 51.4891939 -0.2911753
relation 286412825 2900789372 51.4892332 -0.2909902
relation 286412825 2900789373 51.4894645 -0.2906496
relation 286412825 2900789364 51.4893918 -0.2902660
